img_id,dataset
0430816_as-0055363.jpg,train
0336475_sc-1040310.jpg,train
0590214_sc-189129.jpg,train
0626315_as-0008656.jpg,train
0283909_as-0068079.jpg,train
0581168_sc-157562.jpg,train
0315113_as-3264187.jpg,test
0108844_as-0040628.jpg,train
0155142_as-2731094.jpg,train
0252576_sc-195776.jpg,train
0088078_as-0072836.jpg,train
0538019_sc-206382.jpg,train
0025853_as-0026239.jpg,test
0194941_as-0073996.jpg,train
0168472_as-3059449.jpg,train
0607471_sc-1032384.jpg,train
0245002_sc-113071.jpg,train
0331521_sc-152057.jpg,train
0032114_as-0020795.jpg,train
0360803_sc-162784.jpg,val
0208916_sc-1040318.jpg,train
0357473_as-2714329.jpg,train
0160261_sc-108406.jpg,test
0585043_sc-188502.jpg,val
0417602_sc-185713.jpg,train
0562852_sc-124574.jpg,train
0426246_sc-135358.jpg,train
0404292_as-0003960.jpg,train
0461242_sc-178413.jpg,train
0563796_sc-159728.jpg,train
0489674_sc-169293.jpg,train
0203198_as-2881617.jpg,train
0557443_sc-171826.jpg,train
0471444_sc-103280.jpg,train
0130448_as-0029699.jpg,train
0616771_as-0019885.jpg,train
0627567_as-0075126.jpg,train
0211823_as-0060595.jpg,train
0557471_sc-128902.jpg,train
0135983_sc-151177.jpg,train
0413801_sc-197482.jpg,train
0578517_as-0069572.jpg,train
0503826_sc-159108.jpg,train
0324313_sc-1039959.jpg,train
0503567_as-0080261.jpg,train
0220421_as-0031114.jpg,test
0517534_as-0046506.jpg,train
0300824_as-0041689.jpg,train
0623312_as-3148902.jpg,train
0003013_as-0009061.jpg,train
0334676_sc-1014500.jpg,train
0454591_sc-109682.jpg,train
0346052_sc-1023507.jpg,train
0257105_sc-128622.jpg,train
0601465_as-0064029.jpg,train
0068193_as-2703111.jpg,train
0367904_as-0051049.jpg,train
0151731_as-3054235.jpg,train
0360584_sc-1005703.jpg,train
0060167_sc-135473.jpg,train
0205130_sc-128216.jpg,val
0357914_as-0038765.jpg,train
0544976_as-0052460.jpg,train
0310746_sc-158892.jpg,train
0271611_sc-1002407.jpg,val
0161672_as-0065665.jpg,train
0185218_as-0064164.jpg,train
0435226_as-0046028.jpg,train
0316273_as-0031815.jpg,train
0070231_as-0027690.jpg,val
0311445_as-0018030.jpg,train
0581397_as-0043000.jpg,train
0049924_sc-167526.jpg,test
0468026_as-0049608.jpg,train
0210063_as-0009076.jpg,train
0517818_as-3266119.jpg,train
0236051_as-3251746.jpg,train
0185594_as-0081857.jpg,test
0075983_as-0094454.jpg,train
0364782_as-0057711.jpg,train
0289325_as-0092445.jpg,train
0471383_as-2701952.jpg,test
0063792_as-0082792.jpg,train
0191756_as-2630568.jpg,train
0550150_as-0017847.jpg,val
0157138_as-0074536.jpg,train
0584962_as-0086271.jpg,train
0478951_sc-167266.jpg,train
0628202_as-0069703.jpg,train
0156425_as-0092802.jpg,train
0344581_sc-1003944.jpg,test
0467813_sc-1009736.jpg,train
0210094_as-0094294.jpg,test
0410503_as-2810931.jpg,train
0067568_as-0086646.jpg,train
0114538_sc-173881.jpg,train
0111246_as-3034137.jpg,train
0366378_as-0001024.jpg,train
0595565_sc-1008494.jpg,train
0526943_sc-1021271.jpg,train
0057599_as-2836721.jpg,train
0578848_as-2649820.jpg,train
0161578_as-3054231.jpg,train
0337796_as-0099784.jpg,train
0359312_as-0056856.jpg,val
0327749_as-0039968.jpg,train
0315953_as-0018560.jpg,train
0342974_as-0064901.jpg,train
0187604_sc-135613.jpg,train
0548420_as-2649563.jpg,train
0542594_sc-1015847.jpg,train
0499800_as-0066446.jpg,train
0546004_as-0083159.jpg,train
0135605_sc-1026949.jpg,train
0438254_as-0096168.jpg,train
0437144_as-0050320.jpg,train
0410644_sc-1006092.jpg,test
0511150_as-0004002.jpg,test
0061351_sc-1039115.jpg,train
0290828_as-0082399.jpg,train
0163161_sc-191054.jpg,test
0398764_as-0086343.jpg,val
0549661_as-0058883.jpg,train
0327518_sc-183861.jpg,val
0235556_as-0022101.jpg,test
0113547_as-0040453.jpg,train
0528907_as-0019961.jpg,train
0098713_as-0016867.jpg,train
0457203_sc-122199.jpg,train
0378196_as-0075881.jpg,train
0516129_as-2943451.jpg,train
0559583_as-3290510.jpg,train
0335148_as-0059238.jpg,train
0424844_as-2989572.jpg,train
0116009_as-0037201.jpg,train
0428785_sc-137448.jpg,val
0109544_sc-159210.jpg,train
0238968_sc-112243.jpg,test
0315607_sc-156720.jpg,val
0548888_sc-185678.jpg,train
0398064_as-0074992.jpg,train
0436988_as-3374632.jpg,train
0344896_as-0016277.jpg,train
0454489_as-0004385.jpg,train
0433041_as-3145092.jpg,train
0522689_as-3026557.jpg,test
0131959_as-3488846.jpg,val
0521886_as-0015641.jpg,train
0207483_as-0059103.jpg,train
0221640_as-0037989.jpg,train
0318065_sc-1013227.jpg,train
0421238_sc-122853.jpg,train
0444007_sc-163672.jpg,train
0224238_sc-218533.jpg,test
0406231_sc-140761.jpg,train
0086067_as-0017113.jpg,train
0314841_sc-105608.jpg,train
0339449_as-0055842.jpg,train
0305117_as-3182483.jpg,train
0340682_sc-192188.jpg,train
0435402_as-0081513.jpg,train
0425485_sc-1008229.jpg,train
0049324_sc-1003454.jpg,val
0491788_as-0063169.jpg,train
0248403_sc-1035407.jpg,val
0534986_sc-199588.jpg,train
0351936_sc-113563.jpg,train
0544078_as-0065607.jpg,val
0588949_as-2638031.jpg,val
0047337_as-0032561.jpg,test
0445919_as-0010829.jpg,train
0380024_sc-1031510.jpg,train
0474893_as-2956457.jpg,train
0228537_sc-108519.jpg,train
0248938_as-0067401.jpg,train
0127295_sc-185267.jpg,train
0603132_as-0052335.jpg,train
0140023_as-0026372.jpg,train
0528701_sc-125638.jpg,train
0323585_as-0079235.jpg,train
0236118_sc-1031724.jpg,train
0106140_sc-196172.jpg,train
0315882_sc-173904.jpg,train
0042760_as-0092882.jpg,train
0180508_sc-162470.jpg,train
0460843_as-0026727.jpg,train
0354334_as-2805055.jpg,train
0217678_sc-130122.jpg,train
0045483_as-0009765.jpg,train
0331838_as-0016503.jpg,train
0444251_as-0028627.jpg,train
0088618_as-0090085.jpg,train
0590539_as-0051357.jpg,train
0125392_as-0093934.jpg,train
0250397_as-0050580.jpg,train
0108867_sc-104397.jpg,val
0346242_as-0022208.jpg,train
0567676_as-2807282.jpg,train
0058537_sc-130545.jpg,val
0098250_as-0008475.jpg,test
0414291_as-0095425.jpg,train
0335406_as-0089716.jpg,train
0033072_sc-147995.jpg,train
0319608_as-0063037.jpg,val
0381324_as-0055587.jpg,train
0430536_as-0033382.jpg,train
0258438_as-0065099.jpg,train
0104236_sc-138840.jpg,train
0289889_as-0061211.jpg,val
0555280_as-0094860.jpg,train
0626687_as-0095254.jpg,train
0444304_as-0083912.jpg,train
0304440_sc-151104.jpg,train
0154194_as-0084605.jpg,test
0178386_as-0062932.jpg,train
0004736_as-0027912.jpg,train
0188185_as-0035931.jpg,train
0540226_as-0038439.jpg,train
0334257_sc-153706.jpg,train
0156767_as-2536063.jpg,train
0292473_sc-110012.jpg,train
0039595_as-0064156.jpg,train
0313407_as-0079604.jpg,train
0045230_as-0034656.jpg,train
0483625_sc-204824.jpg,train
0294525_as-0027311.jpg,train
0224565_as-0003834.jpg,train
0049531_sc-1013270.jpg,train
0559285_as-0022577.jpg,train
0478388_sc-103099.jpg,train
0437258_sc-1023866.jpg,val
0193511_as-0009622.jpg,train
0323784_sc-1022051.jpg,test
0274043_as-0032487.jpg,train
0500315_as-0039750.jpg,train
0200264_sc-155887.jpg,val
0018928_as-0077478.jpg,train
0137778_as-0075728.jpg,train
0105370_as-0028577.jpg,train
0101531_sc-198900.jpg,train
0416724_as-2574534.jpg,train
0132259_as-0070021.jpg,train
0275706_as-0098900.jpg,train
0194214_sc-163803.jpg,train
0219465_sc-194836.jpg,train
0466328_sc-1030099.jpg,train
0173357_as-0090230.jpg,train
0323578_as-0079235.jpg,train
0383683_sc-174223.jpg,train
0181440_sc-172599.jpg,train
0344719_as-0047686.jpg,train
0232298_sc-164670.jpg,test
0310796_as-0035956.jpg,test
0334552_as-0079759.jpg,train
0530456_sc-200847.jpg,train
0585288_sc-136248.jpg,train
0292428_as-0052495.jpg,train
0440800_sc-1027570.jpg,train
0204697_sc-176727.jpg,train
0048505_as-0052146.jpg,train
0453840_sc-1032442.jpg,val
0558005_sc-144291.jpg,val
0045430_as-0039947.jpg,train
0447501_as-0007588.jpg,train
0121046_sc-109470.jpg,train
0324773_sc-183611.jpg,test
0479400_sc-1038864.jpg,train
0385895_as-0041274.jpg,train
0108764_as-0047168.jpg,train
0601176_as-0000480.jpg,train
0600719_sc-139786.jpg,test
0559116_as-0042945.jpg,train
0502526_as-0007293.jpg,train
0609204_sc-127288.jpg,train
0336459_sc-124631.jpg,train
0314731_as-0042093.jpg,train
0502569_as-2909284.jpg,train
0052561_as-2587431.jpg,val
0364103_sc-196935.jpg,test
0054406_as-0017317.jpg,test
0056837_as-2758557.jpg,train
0148927_as-0084683.jpg,train
0232101_as-0091432.jpg,train
0020696_as-0029020.jpg,train
0230588_as-0058938.jpg,train
0479109_as-0053012.jpg,train
0606624_as-3475276.jpg,test
0166197_as-0037810.jpg,train
0356857_sc-196540.jpg,train
0034118_as-0028091.jpg,test
0615691_sc-1022307.jpg,train
0036476_sc-119483.jpg,train
0335642_as-0059388.jpg,val
0568344_as-0081118.jpg,test
0259129_as-0082832.jpg,train
0410860_sc-1016167.jpg,train
0097925_sc-159653.jpg,train
0585631_as-0040891.jpg,train
0629722_as-0050289.jpg,val
0538752_as-0012178.jpg,train
0626431_sc-140187.jpg,train
0354988_as-2561352.jpg,train
0441676_sc-119076.jpg,test
0554147_sc-226581.jpg,train
0431776_as-0039896.jpg,train
0579622_as-0014738.jpg,val
0072263_as-0015711.jpg,val
0333439_as-2870463.jpg,val
0474783_sc-168331.jpg,train
0044289_sc-159053.jpg,train
0384528_as-0025051.jpg,train
0026442_sc-145075.jpg,train
0066369_as-0004696.jpg,train
0457664_as-3009613.jpg,train
0248801_sc-185646.jpg,train
0400305_as-0085390.jpg,train
0382312_sc-153576.jpg,train
0004824_sc-208778.jpg,train
0282295_as-0059234.jpg,train
0192977_as-0006702.jpg,train
0332994_as-0069185.jpg,train
0399004_sc-188097.jpg,train
0419790_as-0096845.jpg,train
0477312_sc-1002517.jpg,test
0453166_sc-165925.jpg,test
0520542_as-0015219.jpg,train
0302038_sc-169925.jpg,train
0068395_as-0017032.jpg,train
0513755_sc-187983.jpg,train
0537618_as-0072114.jpg,train
0159937_as-3367419.jpg,train
0196433_as-0003385.jpg,train
0172225_as-0040289.jpg,train
0179899_as-3005057.jpg,val
0388807_sc-1027680.jpg,train
0413162_as-0037800.jpg,train
0069892_sc-182945.jpg,val
0118274_as-0012874.jpg,val
0284748_as-3385592.jpg,train
0270685_as-0006598.jpg,train
0507715_sc-1032776.jpg,train
0580144_as-0085949.jpg,train
0390682_as-0010921.jpg,train
0443144_as-0041851.jpg,val
0626303_sc-226097.jpg,train
0269308_sc-1031153.jpg,train
0127596_sc-151662.jpg,train
0473674_sc-1004377.jpg,train
0182882_sc-1001253.jpg,train
0055073_as-3432762.jpg,train
0113198_sc-164098.jpg,train
0558764_as-0006261.jpg,train
0200966_sc-105401.jpg,train
0028689_as-0007370.jpg,train
0019262_sc-1009644.jpg,train
0526237_sc-1025024.jpg,train
0251866_sc-147126.jpg,train
0421402_as-0063576.jpg,train
0051667_as-0057823.jpg,train
0172628_as-3031871.jpg,train
0513279_as-0007745.jpg,train
0063727_sc-153086.jpg,val
0122820_as-0076955.jpg,train
0233831_as-0059810.jpg,train
0601429_sc-225138.jpg,train
0260100_as-0071474.jpg,train
0504727_as-0078671.jpg,train
0463218_sc-1036499.jpg,train
0205954_as-0083048.jpg,train
0259954_sc-105020.jpg,val
0581602_as-3185168.jpg,train
0452060_as-0061492.jpg,val
0018838_as-0049767.jpg,train
0007512_as-0076307.jpg,train
0071229_sc-132001.jpg,val
0376618_as-0073347.jpg,train
0293686_as-0065451.jpg,train
0544220_as-0006157.jpg,train
0016242_as-2612127.jpg,train
0326995_as-0028507.jpg,train
0361332_as-0026807.jpg,test
0628559_as-0091028.jpg,train
0139057_sc-125993.jpg,test
0071293_as-3094076.jpg,val
0609192_as-0051244.jpg,train
0320165_sc-160896.jpg,train
0630671_as-3060814.jpg,train
0491699_sc-197209.jpg,train
0221356_sc-145763.jpg,train
0518890_sc-197070.jpg,test
0050282_sc-1028149.jpg,train
0049953_sc-120895.jpg,train
0165562_as-0039785.jpg,train
0415783_sc-1012248.jpg,train
0218699_sc-161018.jpg,train
0536353_as-3180843.jpg,train
0325666_sc-166569.jpg,train
0395656_sc-1006743.jpg,train
0463131_as-0054449.jpg,val
0089776_as-0028676.jpg,train
0298314_as-0094422.jpg,train
0204734_sc-1000162.jpg,test
0517311_sc-145168.jpg,train
0240652_as-0016147.jpg,train
0483036_as-0090386.jpg,val
0110568_as-2846701.jpg,train
0246565_as-0040213.jpg,train
0262358_as-0014878.jpg,train
0069598_as-0038696.jpg,train
0142879_sc-193496.jpg,train
0349084_sc-137759.jpg,val
0227522_sc-1030449.jpg,train
0442016_as-0000515.jpg,test
0608838_sc-218110.jpg,train
0431750_as-2734901.jpg,train
0083636_as-0074602.jpg,test
0399418_as-0040336.jpg,train
0188689_as-0001931.jpg,train
0160625_as-0052463.jpg,train
0057558_sc-211425.jpg,val
0003583_as-0034458.jpg,test
0271444_as-0016116.jpg,train
0284257_sc-1026433.jpg,train
0055611_sc-157611.jpg,train
0081274_as-0003769.jpg,test
0550781_as-0061708.jpg,train
0601992_as-0083907.jpg,train
0283032_as-0040148.jpg,train
0347410_as-3353217.jpg,val
0433086_as-3356188.jpg,val
0438569_sc-111547.jpg,test
0449701_as-0060125.jpg,train
0623537_as-0076229.jpg,train
0432222_sc-155744.jpg,val
0260757_as-0062861.jpg,train
0532633_as-0062959.jpg,train
0113745_sc-1035006.jpg,train
0473685_sc-214250.jpg,train
0355197_as-0099816.jpg,train
0006435_sc-1027568.jpg,train
0228593_sc-1021803.jpg,train
0476742_sc-1021581.jpg,train
0207921_as-2724382.jpg,train
0596960_sc-188111.jpg,train
0028848_as-0006672.jpg,train
0046370_sc-1025876.jpg,train
0351398_as-0064073.jpg,test
0491586_sc-167969.jpg,train
0344204_sc-186052.jpg,train
0185029_as-0060298.jpg,train
0604688_sc-145491.jpg,test
0038686_as-2904530.jpg,train
0180555_as-0015421.jpg,val
0208905_sc-1033326.jpg,train
0303104_sc-208981.jpg,train
0625973_sc-110749.jpg,train
0595819_sc-204215.jpg,train
0483427_as-0065292.jpg,train
0386163_as-2759790.jpg,train
0165200_sc-115103.jpg,train
0429188_sc-191750.jpg,train
0408882_as-3009388.jpg,train
0571800_sc-161086.jpg,train
0479971_sc-123773.jpg,train
0176255_as-0040931.jpg,train
0312057_as-0092097.jpg,test
0035672_as-0090874.jpg,train
0248025_sc-112062.jpg,train
0046931_as-0089376.jpg,train
0052490_as-2839361.jpg,val
0387626_as-0081846.jpg,train
0228684_as-0020047.jpg,test
0504115_as-0041045.jpg,test
0438034_sc-1004055.jpg,train
0290566_sc-169443.jpg,train
0483740_sc-1014370.jpg,test
0537282_as-0054190.jpg,train
0152874_sc-1035011.jpg,train
0303449_as-0073491.jpg,val
0002875_as-0097683.jpg,train
0147605_as-0095193.jpg,train
0050614_as-0007874.jpg,val
0436789_as-3420110.jpg,train
0200511_sc-1021890.jpg,train
0324606_sc-192739.jpg,train
0018874_as-0052906.jpg,train
0302775_as-0028328.jpg,val
0323738_as-0020558.jpg,test
0155004_as-0052823.jpg,train
0267813_as-0055254.jpg,test
0252511_as-0091426.jpg,train
0355300_as-0040510.jpg,train
0342844_as-0040998.jpg,train
0151542_sc-221711.jpg,train
0001074_sc-124095.jpg,train
0587364_as-3421238.jpg,train
0013198_as-0084086.jpg,val
0063876_sc-162506.jpg,train
0300412_as-2883364.jpg,train
0138144_as-0058215.jpg,train
0210394_sc-169515.jpg,train
0623240_sc-125570.jpg,train
0110107_sc-115539.jpg,train
0526948_sc-140642.jpg,train
0357800_sc-110754.jpg,train
0165394_as-0068257.jpg,val
0369435_as-0020441.jpg,train
0470792_sc-225512.jpg,train
0183176_sc-104067.jpg,val
0545397_sc-143559.jpg,train
0543107_as-0038790.jpg,test
0371459_as-0089893.jpg,train
0522566_as-0076844.jpg,train
0315299_as-0034686.jpg,train
0603398_sc-149341.jpg,train
0616847_as-0075714.jpg,train
0371472_sc-194305.jpg,train
0011123_as-0002461.jpg,train
0556629_as-3453320.jpg,val
0582718_as-0064238.jpg,train
0071034_as-0040598.jpg,train
0099401_sc-201337.jpg,train
0174579_as-0064510.jpg,val
0309894_as-0099703.jpg,val
0067663_sc-195713.jpg,train
0439733_as-0004600.jpg,test
0107079_sc-179603.jpg,val
0453597_as-0087025.jpg,train
0035289_sc-137827.jpg,test
0370148_sc-139077.jpg,train
0044577_sc-146001.jpg,train
0087414_sc-223329.jpg,train
0497233_as-0099052.jpg,train
0238979_as-0096299.jpg,train
0401224_sc-141026.jpg,test
0418646_as-0047106.jpg,train
0121451_as-0018649.jpg,train
0323311_sc-1005922.jpg,train
0584363_as-0090565.jpg,train
0632376_sc-135346.jpg,train
0430868_sc-123843.jpg,train
0053031_as-0060376.jpg,train
0267525_sc-215080.jpg,train
0194388_as-0086430.jpg,train
0402695_as-0047369.jpg,test
0334087_as-0030780.jpg,test
0269162_sc-126525.jpg,train
0075752_sc-1039078.jpg,train
0611414_sc-118579.jpg,train
0326657_sc-1016903.jpg,train
0360648_as-0019045.jpg,train
0010382_as-3401986.jpg,train
0571347_sc-1008416.jpg,train
0047211_as-0058294.jpg,test
0531349_as-0041184.jpg,train
0261340_sc-151432.jpg,train
0014604_sc-155586.jpg,test
0555524_sc-1009603.jpg,train
0547955_sc-132749.jpg,train
0367116_as-0038358.jpg,train
0572230_sc-1033001.jpg,train
0164043_as-0089540.jpg,train
0058191_as-3285013.jpg,train
0307939_sc-135941.jpg,train
0447604_as-3339565.jpg,train
0236309_sc-124802.jpg,train
0338309_as-3129356.jpg,train
0450548_sc-222237.jpg,train
0391205_as-3207584.jpg,train
0204665_as-3388415.jpg,train
0587209_as-0016343.jpg,test
0428462_as-0077048.jpg,train
0493839_as-3217442.jpg,test
0220824_as-0047213.jpg,train
0199146_sc-121805.jpg,test
0153893_sc-1014248.jpg,train
0518719_as-0082676.jpg,train
0330867_as-0052645.jpg,train
0422874_sc-147223.jpg,train
0509740_sc-151860.jpg,val
0038943_sc-104454.jpg,train
0302525_as-0043971.jpg,train
0532101_as-3331026.jpg,test
0355435_as-0091768.jpg,train
0519702_as-0084138.jpg,train
0463524_as-0077599.jpg,train
0488393_as-0060725.jpg,train
0059853_as-0033744.jpg,train
0363677_as-0044200.jpg,train
0194509_as-0031811.jpg,train
0353394_sc-193620.jpg,train
0035837_as-0018578.jpg,train
0263333_sc-1019636.jpg,train
0505296_sc-146028.jpg,train
0591775_sc-126680.jpg,val
0165294_sc-141918.jpg,train
0166170_sc-116874.jpg,train
0431397_as-3158552.jpg,train
0030997_sc-1024329.jpg,train
0376867_sc-211720.jpg,train
0048321_sc-188009.jpg,train
0486182_as-0089479.jpg,train
0362726_sc-215547.jpg,train
0356840_as-0063477.jpg,train
0312784_as-0072873.jpg,val
0468183_as-0085451.jpg,val
0609270_as-0026357.jpg,train
0049168_as-0005224.jpg,train
0258343_as-2616592.jpg,val
0164103_sc-191169.jpg,train
0467603_as-0040059.jpg,train
0500757_sc-104751.jpg,train
0480039_sc-132088.jpg,train
0104530_sc-157912.jpg,test
0165593_as-0037093.jpg,train
0030449_as-0053862.jpg,train
0204220_as-0091632.jpg,train
0387373_as-0052587.jpg,train
0190309_as-2942137.jpg,train
0072589_sc-141331.jpg,train
0065593_as-0019193.jpg,train
0296769_as-2730273.jpg,train
0619461_as-0037634.jpg,val
0264668_as-0016348.jpg,train
0135684_as-0073173.jpg,train
0518086_as-0080602.jpg,val
0437169_as-0063556.jpg,train
0483914_as-3061391.jpg,train
0279378_as-0055479.jpg,train
0422297_as-0056208.jpg,test
0536452_sc-179531.jpg,train
0288865_as-0064505.jpg,train
0308281_as-0060506.jpg,train
0584915_as-0091513.jpg,train
0236736_as-0055349.jpg,train
0150559_as-0066443.jpg,train
0297033_sc-163837.jpg,train
0570845_sc-120758.jpg,train
0074951_sc-158784.jpg,train
0011511_as-3032119.jpg,train
0585790_sc-196144.jpg,train
0166908_as-0023200.jpg,train
0104044_sc-1030849.jpg,train
0584542_as-0086223.jpg,train
0416663_as-0063455.jpg,train
0121176_sc-128803.jpg,train
0241758_sc-122240.jpg,train
0489170_sc-131323.jpg,train
0193228_sc-109658.jpg,val
0178190_sc-1004077.jpg,val
0310948_as-0090417.jpg,train
0174963_as-0040432.jpg,train
0469693_sc-198689.jpg,train
0060495_sc-1007258.jpg,train
0134256_sc-164697.jpg,train
0099761_as-0060402.jpg,train
0313927_as-0040496.jpg,train
0344337_as-0081589.jpg,train
0505069_as-0036451.jpg,val
0385504_as-0067353.jpg,train
0266201_sc-130448.jpg,train
0421028_sc-147951.jpg,val
0269510_as-3350036.jpg,train
0559715_as-0016657.jpg,train
0013296_sc-141355.jpg,train
0474512_as-0027866.jpg,train
0191830_as-0032652.jpg,train
0496725_as-0070674.jpg,train
0565234_as-0037593.jpg,train
0334580_as-3234512.jpg,train
0287445_sc-169803.jpg,train
0398468_as-2818312.jpg,val
0168267_as-0041484.jpg,train
0410439_as-0078551.jpg,train
0250262_as-0019375.jpg,train
0615268_as-0060355.jpg,train
0077387_sc-222606.jpg,val
0451338_as-3072342.jpg,train
0109504_as-0037705.jpg,train
0502780_as-2691807.jpg,train
0453026_as-2841978.jpg,test
0008855_sc-139331.jpg,train
0477566_as-0006143.jpg,train
0471864_as-0086633.jpg,train
0340039_as-0070245.jpg,train
0293154_as-0019378.jpg,train
0381816_as-0051415.jpg,train
0099946_sc-183050.jpg,train
0495253_as-0066054.jpg,val
0564303_as-0046932.jpg,val
0207603_as-0073410.jpg,train
0233269_as-3412151.jpg,train
0485663_as-0027102.jpg,train
0249317_sc-193060.jpg,train
0582863_sc-156058.jpg,train
0377315_sc-1025376.jpg,train
0479460_sc-1039998.jpg,train
0577441_sc-1037391.jpg,train
0355804_as-0097267.jpg,train
0575048_as-0089464.jpg,train
0298442_as-0057260.jpg,train
0250966_as-2979487.jpg,train
0451538_as-0060024.jpg,train
0160539_as-0028100.jpg,test
0492611_as-0053229.jpg,train
0301243_as-0006226.jpg,train
0487301_sc-162511.jpg,train
0424566_as-0020708.jpg,val
0327202_as-0019928.jpg,train
0427612_sc-195040.jpg,train
0077138_as-0014885.jpg,train
0117220_sc-182589.jpg,train
0023673_as-3286681.jpg,train
0148740_as-0091732.jpg,train
0033503_as-0076108.jpg,train
0287981_sc-184230.jpg,train
0143495_as-0040416.jpg,train
0374598_as-0003263.jpg,train
0224975_as-0059672.jpg,train
0127214_as-0080106.jpg,train
0448798_sc-1021811.jpg,train
0556070_sc-177693.jpg,train
0179158_sc-1033817.jpg,train
0068507_sc-137094.jpg,train
0597977_as-0006177.jpg,train
0047541_as-0044976.jpg,train
0437453_sc-214083.jpg,train
0574184_as-0071385.jpg,train
0445118_as-0047880.jpg,train
0593888_as-2693802.jpg,train
0631247_as-0092441.jpg,train
0530073_sc-148845.jpg,train
0215363_sc-195157.jpg,train
0083888_as-0001430.jpg,val
0256032_sc-1015981.jpg,train
0177189_sc-171471.jpg,test
0002167_sc-1021411.jpg,train
0038235_as-0058945.jpg,train
0008419_sc-183586.jpg,train
0074248_sc-230558.jpg,train
0129854_as-0065598.jpg,train
0568844_sc-1030831.jpg,test
0126137_sc-1032393.jpg,val
0520425_as-0032751.jpg,test
0580977_as-2611331.jpg,train
0468182_as-3100748.jpg,train
0024167_as-0012699.jpg,train
0475627_sc-1036850.jpg,train
0547923_as-0057837.jpg,train
0296707_as-0015211.jpg,train
0539522_as-0027012.jpg,train
0608213_as-3226465.jpg,val
0522662_sc-1021761.jpg,train
0627368_as-0088225.jpg,train
0371539_as-0050236.jpg,train
0382579_as-0045226.jpg,train
0579949_sc-171532.jpg,train
0373385_sc-197020.jpg,train
0354368_sc-116895.jpg,train
0067948_sc-111692.jpg,test
0066336_sc-119668.jpg,train
0113555_as-0040453.jpg,train
0316064_sc-1022967.jpg,train
0282927_as-3380513.jpg,train
0196803_sc-136282.jpg,train
0382189_sc-1040066.jpg,train
0018182_sc-154948.jpg,train
0175229_sc-154743.jpg,val
0170093_as-0090931.jpg,train
0372751_as-0034787.jpg,train
0156572_as-0073644.jpg,train
0006630_sc-1007930.jpg,train
0048026_sc-152052.jpg,train
0255208_as-2664503.jpg,train
0091338_as-3137673.jpg,val
0013457_as-0049885.jpg,train
0422867_sc-1039080.jpg,train
0199529_sc-118617.jpg,train
0502772_as-0049552.jpg,test
0535902_as-0026964.jpg,train
0615921_sc-107088.jpg,train
0057890_sc-118310.jpg,train
0107339_sc-1027096.jpg,train
0488658_sc-1017300.jpg,train
0266631_sc-131455.jpg,test
0619422_sc-181443.jpg,train
0094414_as-0044025.jpg,train
0303812_sc-136545.jpg,test
0428110_as-0006208.jpg,train
0558545_sc-184660.jpg,train
0286651_sc-1001188.jpg,val
0443478_as-0030263.jpg,train
0172355_as-0044920.jpg,train
0247837_sc-180407.jpg,train
0465974_as-0017857.jpg,train
0220163_sc-1028066.jpg,train
0270086_sc-1026708.jpg,train
0399998_sc-213949.jpg,val
0321994_as-0076948.jpg,train
0289869_as-0001227.jpg,train
0438582_as-0001195.jpg,train
0576255_as-0090332.jpg,train
0328092_as-0079356.jpg,train
0249548_sc-118297.jpg,test
0452534_as-2867736.jpg,train
0489256_sc-153171.jpg,train
0587498_as-0081672.jpg,train
0472748_as-0060228.jpg,test
0500270_sc-166666.jpg,train
0603319_sc-1033179.jpg,train
0275895_as-0058627.jpg,train
0531175_as-2750416.jpg,train
0259250_as-0010623.jpg,val
0103645_sc-1022835.jpg,train
0349435_as-0034143.jpg,val
0296303_as-0085242.jpg,test
0626187_sc-130769.jpg,train
0612826_sc-182869.jpg,val
0230877_sc-120505.jpg,train
0018822_as-0063971.jpg,train
0552743_as-0029949.jpg,train
0384262_as-0052192.jpg,train
0206309_sc-1031416.jpg,train
0303894_sc-169379.jpg,train
0074737_sc-1019173.jpg,train
0541071_sc-1027755.jpg,train
0113106_sc-225253.jpg,train
0368889_sc-139345.jpg,val
0272174_as-3451688.jpg,val
0081270_as-2939962.jpg,val
0115316_as-0076243.jpg,test
0128208_as-2980997.jpg,test
0319113_as-0064776.jpg,val
0134767_as-0096364.jpg,test
0133882_sc-137993.jpg,val
0233532_as-0030986.jpg,train
0035840_as-0018578.jpg,val
0512918_as-0055608.jpg,train
0541466_as-0006448.jpg,train
0423714_as-3251588.jpg,train
0585791_sc-196144.jpg,train
0087114_sc-119032.jpg,train
0184223_as-0024756.jpg,train
0464302_as-3111751.jpg,train
0481179_sc-138267.jpg,val
0141307_sc-124812.jpg,train
0274667_as-3107039.jpg,train
0438520_sc-108860.jpg,train
0458191_as-0059611.jpg,train
0296751_sc-1015995.jpg,train
0006027_as-0063099.jpg,test
0399021_sc-230184.jpg,train
0286319_as-0053640.jpg,val
0316490_as-0090844.jpg,test
0215852_as-2919576.jpg,train
0218534_as-0060096.jpg,train
0080624_sc-1017947.jpg,val
0343880_as-0083891.jpg,train
0155067_as-0034532.jpg,train
0630499_as-0059703.jpg,val
0373938_as-0050344.jpg,train
0126367_as-0077056.jpg,train
0254427_sc-141590.jpg,train
0511200_sc-155638.jpg,train
0123819_as-0015915.jpg,train
0057310_as-3315091.jpg,train
0169327_as-0006771.jpg,train
0090888_as-3170512.jpg,train
